time,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,european_aqi,dust,ammonia,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,surface_pressure,wind_speed_10m,wind_direction_10m,weather_code,boundary_layer_height
2026-01-29T14:00,53.6,56.2,604.0,10.1,27.8,144.0,175,72,5.0,,18.3,66,17.8,0.0,0.0,994.4,7.5,310,0,755.0
2026-01-29T15:00,51.5,54.0,674.0,14.5,27.4,134.0,175,67,4.0,,18.4,64,17.8,0.0,0.0,994.0,7.1,317,0,780.0
2026-01-29T16:00,50.2,52.4,787.0,21.4,26.9,115.0,175,60,4.0,,18.0,67,17.5,0.0,0.0,993.8,6.9,317,0,750.0
2026-01-29T17:00,69.4,72.6,914.0,33.6,28.0,83.0,176,70,6.0,,16.1,77,15.8,0.0,0.0,994.0,6.4,310,1,585.0
2026-01-29T18:00,76.8,79.4,1071.0,40.3,29.7,69.0,176,73,5.0,,14.3,84,14.1,0.0,0.0,994.0,5.0,311,3,200.0
2026-01-29T19:00,82.7,85.0,1241.0,49.3,32.0,49.0,175,76,4.0,,13.9,85,13.5,0.0,0.0,994.3,5.3,305,3,160.0
2026-01-29T20:00,87.8,89.6,1349.0,55.1,33.5,34.0,174,79,3.0,,13.4,86,12.9,0.0,0.0,994.7,5.2,297,1,125.0
2026-01-29T21:00,91.3,92.9,1357.0,54.9,33.8,28.0,174,81,3.0,,12.4,89,11.9,0.0,0.0,995.2,5.0,289,0,90.0
2026-01-29T22:00,94.3,95.7,1303.0,51.5,33.3,27.0,173,82,2.0,,11.7,91,11.0,0.0,0.0,995.0,4.8,304,0,75.0
2026-01-29T23:00,92.9,94.1,1221.0,46.9,31.9,28.0,173,81,2.0,,11.1,92,10.4,0.0,0.0,994.8,4.5,286,1,65.0
2026-01-30T00:00,89.2,90.1,1098.0,41.2,28.9,30.0,172,80,2.0,,10.8,93,10.0,0.0,0.0,994.5,5.0,289,1,70.0
2026-01-30T01:00,86.8,87.8,947.0,34.3,25.0,34.0,171,78,1.0,,10.3,94,9.4,0.0,0.0,994.4,5.2,286,3,70.0
2026-01-30T02:00,82.9,83.6,841.0,28.5,22.0,38.0,171,76,1.0,,10.1,94,9.0,0.0,0.0,993.7,5.4,296,3,75.0
2026-01-30T03:00,79.2,79.9,785.0,23.8,20.4,42.0,170,75,1.0,,10.4,92,9.2,0.0,0.0,993.7,6.8,299,3,100.0
2026-01-30T04:00,76.6,77.1,773.0,20.2,19.7,45.0,170,73,1.0,,10.5,91,9.2,0.0,0.0,993.7,7.1,300,2,125.0
2026-01-30T05:00,82.7,83.4,864.0,23.2,22.0,41.0,169,76,1.0,,9.7,94,8.6,0.0,0.0,993.4,4.9,306,3,70.0
2026-01-30T06:00,80.8,81.3,1177.0,31.3,28.1,32.0,169,75,1.0,,8.9,94,7.8,0.0,0.0,993.8,4.1,272,2,50.0
2026-01-30T07:00,94.3,95.0,1593.0,41.9,36.3,22.0,168,82,1.0,,8.5,95,7.4,0.0,0.0,993.5,3.7,247,3,35.0
2026-01-30T08:00,114.8,115.3,1806.0,46.7,41.7,24.0,168,90,1.0,,10.8,92,9.6,0.0,0.0,994.5,7.2,271,2,80.0
2026-01-30T09:00,100.1,100.6,1622.0,39.8,41.3,52.0,168,84,1.0,,12.7,89,12.1,0.0,0.0,995.5,6.0,277,1,165.0
2026-01-30T10:00,81.3,82.2,1236.0,27.0,38.1,93.0,168,76,2.0,,14.8,80,14.3,0.0,0.0,995.8,6.6,287,3,260.0
2026-01-30T11:00,67.1,68.5,925.0,16.9,35.2,125.0,167,69,2.0,,16.6,73,16.2,0.0,0.0,995.7,6.7,289,3,405.0
2026-01-30T12:00,56.7,58.4,786.0,12.1,33.9,140.0,167,70,3.0,,18.1,65,18.2,0.0,0.0,994.8,6.1,289,2,505.0
2026-01-30T13:00,51.5,53.6,722.0,10.0,33.0,145.0,167,73,4.0,,19.0,61,19.3,0.0,0.0,993.6,5.2,290,2,590.0
2026-01-30T14:00,48.8,51.0,725.0,11.5,32.4,143.0,167,72,4.0,,19.5,59,19.4,0.0,0.0,992.7,5.2,286,3,680.0
2026-01-30T15:00,48.8,51.0,719.0,17.6,31.6,131.0,167,66,4.0,,19.5,58,18.9,0.0,0.0,992.6,6.0,291,3,725.0
2026-01-30T16:00,49.7,51.7,780.0,27.3,31.1,111.0,167,60,3.0,,18.9,61,18.4,0.0,0.0,992.6,5.6,297,3,705.0
2026-01-30T17:00,73.6,75.2,1125.0,50.7,41.0,80.0,167,72,3.0,,17.6,75,17.9,0.0,0.0,992.4,3.9,294,3,330.0
2026-01-30T18:00,93.1,94.8,2031.0,61.9,47.1,62.0,167,81,3.0,,16.1,78,16.4,0.0,0.0,992.4,2.4,287,3,35.0
2026-01-30T19:00,112.0,113.9,3221.0,77.3,55.9,36.0,167,89,3.0,,15.3,80,15.7,0.0,0.0,992.7,0.6,342,1,15.0
2026-01-30T20:00,135.5,137.4,4080.0,89.3,66.0,16.0,168,98,3.0,,14.4,83,14.7,0.0,0.0,993.0,0.6,124,0,10.0
2026-01-30T21:00,157.9,159.7,4331.0,94.9,79.6,7.0,169,107,3.0,,13.6,86,13.8,0.0,0.0,993.5,1.0,158,0,15.0
2026-01-30T22:00,177.4,181.1,4251.0,97.0,94.3,2.0,171,115,3.0,,12.9,87,12.9,0.0,0.0,993.4,1.1,171,0,15.0
2026-01-30T23:00,188.1,193.7,4057.0,96.4,101.8,0.0,174,119,3.0,,12.6,89,12.6,0.0,0.0,993.3,1.6,153,0,15.0
2026-01-31T00:00,187.2,193.2,3781.0,92.2,96.5,0.0,177,119,3.0,,12.0,91,11.9,0.0,0.0,993.3,2.2,145,1,20.0
2026-01-31T01:00,198.4,202.6,3392.0,85.3,84.0,0.0,180,123,4.0,,10.9,99,10.7,0.0,0.0,993.0,2.3,141,0,15.0
2026-01-31T02:00,210.5,214.2,3013.0,78.9,72.2,0.0,183,128,4.0,,10.5,99,10.4,0.0,0.0,992.9,1.5,97,3,15.0
2026-01-31T03:00,204.4,207.2,2620.0,74.0,63.4,3.0,187,126,4.0,,10.0,100,9.7,0.0,0.0,992.8,1.8,79,3,20.0
2026-01-31T04:00,193.2,196.0,2237.0,69.5,55.4,7.0,190,121,4.0,,10.3,99,10.0,0.0,0.0,992.7,2.2,81,3,35.0
2026-01-31T05:00,158.8,161.1,2063.0,56.4,31.3,21.0,194,108,4.0,,9.2,100,8.4,0.0,0.0,992.8,3.2,142,3,20.0
2026-01-31T06:00,152.7,154.1,2313.0,56.1,33.3,14.0,196,105,3.0,,9.4,100,8.8,0.0,0.0,993.3,3.0,128,3,10.0
2026-01-31T07:00,156.0,157.4,2771.0,55.7,36.2,6.0,198,106,2.0,,9.6,99,8.8,0.0,0.0,993.9,3.7,101,3,60.0
2026-01-31T08:00,166.7,167.6,2991.0,55.0,39.3,11.0,200,111,2.0,,10.6,98,10.0,0.0,0.0,994.8,4.0,93,3,75.0
2026-01-31T09:00,163.4,164.8,2729.0,54.6,42.4,40.0,202,109,2.0,,12.0,96,12.0,0.0,0.0,995.5,2.9,137,3,95.0
2026-01-31T10:00,155.5,157.4,2228.0,54.1,45.8,83.0,205,106,3.0,,14.3,92,14.6,0.0,0.0,996.3,4.3,105,3,150.0
2026-01-31T11:00,143.9,145.8,1770.0,51.7,49.8,120.0,208,102,4.0,,16.8,79,16.9,0.0,0.0,996.4,5.9,113,0,325.0
2026-01-31T12:00,119.2,122.0,1423.0,44.6,55.5,149.0,211,92,4.0,,18.3,70,18.6,0.0,0.0,995.6,7.2,112,0,435.0
2026-01-31T13:00,99.4,102.0,1118.0,35.7,61.8,174.0,214,94,4.0,,19.3,63,19.3,0.0,0.0,994.4,8.2,116,0,550.0
2026-01-31T14:00,89.9,92.2,930.0,32.3,65.9,184.0,216,104,4.0,,19.8,62,19.5,0.0,0.0,993.6,8.3,117,0,600.0
2026-01-31T15:00,85.4,87.8,903.0,38.4,65.9,173.0,218,93,4.0,,19.9,63,19.8,0.0,0.0,993.4,6.7,114,0,665.0
2026-01-31T16:00,85.9,88.0,993.0,50.0,63.6,149.0,219,78,3.0,,19.5,66,19.4,0.0,0.0,993.2,7.2,115,0,665.0
2026-01-31T17:00,130.9,134.6,1138.0,58.2,62.2,128.0,221,96,6.0,,17.7,75,17.4,0.0,0.0,992.8,8.5,125,0,450.0
2026-01-31T18:00,141.6,144.8,1379.0,63.9,59.8,107.0,223,101,6.0,,16.2,82,16.1,0.0,0.0,993.2,7.3,130,0,325.0
2026-01-31T19:00,149.9,153.2,1675.0,71.6,56.5,77.0,225,104,5.0,,15.4,86,15.2,0.0,0.0,993.3,7.4,129,0,220.0
2026-01-31T20:00,155.1,157.9,1844.0,75.2,53.1,55.0,227,106,5.0,,14.8,88,14.6,0.0,0.0,993.7,7.8,128,0,175.0
2026-01-31T21:00,155.5,158.8,1761.0,72.0,50.5,47.0,227,106,5.0,,14.5,89,14.1,0.0,0.0,993.9,8.5,134,2,185.0
2026-01-31T22:00,152.7,156.0,1551.0,64.9,48.0,47.0,227,105,6.0,,14.1,90,13.6,0.0,0.0,993.6,8.5,128,0,170.0
2026-01-31T23:00,149.9,153.2,1403.0,56.4,44.2,50.0,226,104,6.0,,13.9,90,13.3,0.0,0.0,993.5,8.7,112,2,165.0
2026-02-01T00:00,147.1,151.3,1419.0,46.0,37.8,57.0,225,103,7.0,,13.3,91,13.4,0.3,0.3,993.1,2.8,135,51,115.0
2026-02-01T01:00,118.7,123.9,1499.0,34.3,30.1,66.0,223,91,8.0,,13.7,86,12.2,3.7,3.7,993.9,13.0,170,63,180.0
2026-02-01T02:00,88.9,93.4,1528.0,25.1,23.9,74.0,220,79,8.0,,13.8,83,12.3,0.7,0.7,992.4,12.0,127,53,190.0
2026-02-01T03:00,68.0,71.5,1423.0,19.4,19.8,78.0,215,69,7.0,,12.7,84,12.2,4.2,4.2,993.1,3.7,113,63,85.0
2026-02-01T04:00,58.4,61.5,1268.0,16.3,17.1,81.0,209,64,6.0,,12.4,87,12.0,0.0,0.0,993.5,3.7,23,2,50.0
2026-02-01T05:00,85.4,88.0,1202.0,18.5,15.9,63.0,203,78,4.0,,13.0,94,12.3,4.1,4.1,993.2,9.0,143,63,135.0
2026-02-01T06:00,90.1,92.4,1344.0,25.0,18.8,55.0,200,80,4.0,,12.9,93,12.4,0.2,0.2,993.0,7.1,135,51,100.0
2026-02-01T07:00,98.7,101.3,1575.0,33.9,22.8,45.0,198,83,5.0,,12.9,92,12.1,0.0,0.0,993.7,8.7,124,1,125.0
2026-02-01T08:00,106.6,109.2,1673.0,39.3,26.4,44.0,197,87,5.0,,14.0,90,13.3,0.0,0.0,994.6,9.4,107,1,145.0
2026-02-01T09:00,111.8,114.1,1505.0,38.3,28.5,60.0,195,89,5.0,,15.5,88,15.8,0.0,0.0,995.2,5.3,123,1,175.0
2026-02-01T10:00,103.8,106.6,1203.0,33.8,30.1,84.0,193,86,5.0,,17.6,80,18.0,0.0,0.0,995.7,6.2,126,1,300.0
2026-02-01T11:00,89.2,92.2,944.0,29.6,32.4,105.0,192,80,5.0,,18.3,72,17.9,0.0,0.0,996.0,8.9,140,1,440.0
2026-02-01T12:00,76.8,79.6,750.0,25.2,36.4,119.0,190,73,5.0,,19.3,68,19.3,0.0,0.0,995.4,8.2,148,0,560.0
2026-02-01T13:00,69.4,72.4,598.0,21.0,41.1,129.0,189,70,5.0,,20.1,67,20.5,0.0,0.0,994.3,7.3,149,0,625.0
2026-02-01T14:00,66.6,69.4,603.0,21.8,44.8,131.0,188,68,5.0,,20.7,66,21.2,0.0,0.0,993.3,6.0,153,0,725.0
2026-02-01T15:00,65.9,68.7,846.0,30.4,45.1,121.0,187,68,5.0,,20.8,66,21.6,0.0,0.0,993.2,4.3,165,0,740.0
2026-02-01T16:00,69.4,71.9,1244.0,43.9,44.4,103.0,187,70,4.0,,20.6,68,21.5,0.0,0.0,993.2,3.4,177,3,735.0
2026-02-01T17:00,109.7,112.2,1665.0,65.3,54.4,70.0,186,88,4.0,,19.4,78,20.7,0.0,0.0,992.8,3.6,183,1,155.0
2026-02-01T18:00,144.8,147.6,2090.0,82.2,66.3,50.0,186,102,4.0,,17.6,83,18.6,0.0,0.0,993.1,4.0,212,0,65.0
2026-02-01T19:00,177.0,179.3,2538.0,105.0,82.7,23.0,186,115,4.0,,16.7,87,17.7,0.0,0.0,993.4,3.2,214,0,40.0
2026-02-01T20:00,203.5,205.8,2931.0,118.7,94.9,4.0,187,125,4.0,,15.9,89,16.7,0.0,0.0,993.9,3.1,201,0,20.0
2026-02-01T21:00,219.3,221.7,3358.0,115.8,101.1,0.0,188,132,4.0,,15.4,90,16.3,0.0,0.0,994.3,1.8,217,0,15.0
2026-02-01T22:00,232.4,234.7,3731.0,103.8,103.0,3.0,190,137,4.0,,15.0,91,15.9,0.0,0.0,994.7,1.3,254,0,15.0
2026-02-01T23:00,225.4,227.7,3700.0,90.6,97.6,9.0,192,134,4.0,,14.3,95,14.9,0.0,0.0,994.9,2.9,176,0,20.0
2026-02-02T00:00,185.8,188.1,2916.0,77.4,79.2,19.0,194,118,4.0,,14.2,95,15.1,0.0,0.0,994.9,0.6,214,0,10.0
2026-02-02T01:00,152.7,154.6,1729.0,62.9,53.4,33.0,196,105,3.0,,13.8,98,14.2,0.0,0.0,995.0,5.1,315,1,35.0
2026-02-02T02:00,132.2,134.1,845.0,51.6,33.5,43.0,197,97,3.0,,13.5,100,14.0,0.0,0.0,994.9,4.3,338,3,70.0
2026-02-02T03:00,121.1,122.9,579.0,45.2,25.0,47.0,198,92,3.0,,12.8,100,13.4,0.0,0.0,995.0,2.2,360,3,80.0
2026-02-02T04:00,115.5,117.8,616.0,41.9,22.3,49.0,200,90,4.0,,12.7,99,13.3,0.0,0.0,994.8,1.0,315,3,60.0
2026-02-02T05:00,136.0,137.8,711.0,41.0,24.7,31.0,202,98,3.0,,13.2,97,13.6,0.0,0.0,994.5,2.9,277,3,60.0
2026-02-02T06:00,148.1,150.4,831.0,42.3,27.3,26.0,204,103,3.0,,13.4,95,13.8,0.0,0.0,994.7,2.5,270,3,80.0
2026-02-02T07:00,168.1,170.4,1011.0,43.9,30.8,20.0,206,111,3.0,,13.2,95,13.5,0.0,0.0,995.0,3.1,257,3,80.0
2026-02-02T08:00,162.5,164.4,1106.0,43.5,32.9,25.0,209,109,3.0,,13.5,97,13.8,0.0,0.0,995.7,4.1,272,3,95.0
2026-02-02T09:00,158.3,159.7,1034.0,39.9,32.0,50.0,211,107,3.0,,14.2,96,14.4,0.0,0.0,996.5,6.5,294,3,115.0
2026-02-02T10:00,142.0,143.9,878.0,34.4,29.7,86.0,213,101,4.0,,15.4,93,15.6,0.0,0.0,996.7,8.1,298,3,175.0
2026-02-02T11:00,117.3,119.7,746.0,28.7,28.3,115.0,215,91,4.0,,16.3,89,16.5,0.0,0.0,996.6,8.6,296,3,315.0
2026-02-02T12:00,92.7,95.2,663.0,21.7,28.8,133.0,216,81,5.0,,17.8,82,18.0,0.0,0.0,995.8,8.7,302,3,570.0
2026-02-02T13:00,82.7,85.7,603.0,14.6,30.2,145.0,217,76,6.0,,18.8,74,19.0,0.0,0.0,994.9,7.6,306,2,725.0
2026-02-02T14:00,80.1,83.6,595.0,12.0,31.3,147.0,217,75,6.0,,19.5,69,19.7,0.0,0.0,994.0,6.9,303,3,730.0
2026-02-02T15:00,80.1,83.8,662.0,17.2,31.4,135.0,218,75,6.0,,19.7,68,19.9,0.0,0.0,993.4,6.4,297,1,740.0
2026-02-02T16:00,82.0,85.7,781.0,27.0,31.1,113.0,219,76,5.0,,19.4,69,19.6,0.0,0.0,993.2,6.7,297,3,725.0
2026-02-02T17:00,129.9,135.5,915.0,40.6,33.9,84.0,219,96,9.0,,17.5,76,17.6,0.0,0.0,993.3,6.8,302,3,475.0
2026-02-02T18:00,140.6,144.8,1086.0,44.7,34.2,71.0,220,100,8.0,,16.0,83,16.2,0.0,0.0,993.1,5.5,289,2,185.0
2026-02-02T19:00,145.8,149.5,1272.0,50.3,34.6,52.0,220,102,8.0,,15.5,86,15.6,0.0,0.0,993.5,6.0,291,1,155.0
2026-02-02T20:00,148.1,151.8,1368.0,53.8,34.7,37.0,218,103,7.0,,14.7,88,14.7,0.0,0.0,993.8,5.8,290,0,125.0
2026-02-02T21:00,149.5,153.2,1303.0,53.6,34.6,30.0,216,104,7.0,,14.1,90,14.0,0.0,0.0,994.1,5.9,290,0,110.0
2026-02-02T22:00,153.2,156.5,1148.0,51.3,34.1,26.0,213,105,6.0,,13.4,92,13.2,0.0,0.0,993.9,5.5,289,0,90.0
2026-02-02T23:00,153.7,156.9,1011.0,48.2,32.9,24.0,210,105,6.0,,13.0,95,12.9,0.0,0.0,993.9,5.0,289,0,70.0
